明,121.37239610152324,pos
知识面,121.2675212077209,pos
有着,121.23650940625805,pos
丰富多彩,120.95014255414748,pos
同学,120.41726880000263,pos
今后,120.23418261561238,pos
实用性,120.16458288600504,pos
启发,120.16435629144982,pos
学到,119.15248396674356,pos
思考,118.8708830296767,pos
创业,118.81389197419038,pos
科学,117.76386409460198,pos
强,117.41042753937776,pos
理解,117.34454695994177,pos
细致入微,117.17048654666814,pos
下,117.16407337519911,pos
匪,116.95711391724993,pos
门,116.64567105461805,pos
负责,116.563809123206,pos
自我,116.51054771005167,pos
细心,116.08318838672706,pos
生活,115.64604816927672,pos
能力,115.58592144948483,pos
记忆,115.4604012930103,pos
传统,115.21142301493866,pos
广泛,115.17110707766996,pos
受用,115.02201887713026,pos
运用,115.00515677740032,pos
学会,114.86747285617292,pos
复习,114.86693795108067,pos
有助于,114.65863183175738,pos
授课,114.11410446063238,pos
更,113.51516968020175,pos
班主任,113.28650763772364,pos
特色,113.26494628208502,pos
让,113.23626272362287,pos
相关,112.79635219630376,pos
很棒,112.21346158908224,pos
健康,112.05834216203243,pos
经典,111.63493629422995,pos
优质,111.3359267416444,pos
举例,110.74086531969962,pos
细致,110.34941040931263,pos
分享,109.18874159804633,pos
语言,108.79674710871993,pos
独到,108.69175523507955,pos
从中,108.41954099985128,pos
容易接受,108.22721453820073,pos
让我学,108.20383784598047,pos
每节课,108.09198398045497,pos
活跃,108.03317370292498,pos
思想,107.93994983627638,pos
讲授,107.79418978000213,pos
巩固,106.90190729714686,pos
心理,106.30082858362161,pos
灵活,106.21651168123731,pos
颇,106.17763187586641,pos
课堂气氛,106.04607143308313,pos
有用,106.03516344089003,pos
成长,105.43042181023822,pos
理论,105.418579889491,pos
多样,105.30807036551354,pos
文献,105.16551265471782,pos
独特,104.88278222049092,pos
引人入胜,104.74405875752831,pos
以及,104.56874132199208,pos
教导,104.47313054202979,pos
教学内容,104.32423999823575,pos
安全,103.85912086910731,pos
技能,103.75366484950743,pos
以后,103.66318965968975,pos
非常适合,103.47814635514032,pos
棒棒,103.26035647589782,pos
加深,102.80819947077032,pos
广,102.32534496685878,pos
易,102.2229362488467,pos
未来,102.00672000863833,pos
完美,101.89312486561207,pos
合理,101.61637393500922,pos
深受,101.51931150917633,pos
切实,101.39057356779594,pos
层层,100.98246713025065,pos
发展,100.89611956555449,pos
运动,100.84541133124071,pos
递进,100.46358600452717,pos
精炼,100.09804570045543,pos
渊博,100.08462314575155,pos
更多,100.02222279284479,pos
陈老师,99.5366104751478,pos
有利于,99.36046629102324,pos
积极,99.1575617296266,pos
涵盖面,99.07601055868875,pos
图文并茂,98.94239870653736,pos
配合,98.58723338536939,pos
自主,98.57653804785411,pos
动作,98.5229699586386,pos
流畅,97.78655606899447,pos
完整,97.73411564102129,pos
论文,97.54127975146064,pos
氛围,97.47350268727551,pos
理论知识,97.46630228010524,pos
实例,97.11418693747,pos
深入,97.10894649832039,pos
产生,96.92776413688546,pos
很好,96.21726324095674,pos
利用,96.15920979223709,pos
相结合,96.00392661964744,pos
体育,95.84675958647404,pos
资料,95.69343659561505,pos
体系,95.69070392706845,pos
专家,95.64147120362591,pos
较为,95.26683152328668,pos
很,95.24720051128449,pos
将,94.87942353242042,pos
培养,94.69316367203876,pos
颇深,94.66050602686008,pos
明确,94.3639356378353,pos
组织,94.35399385372853,pos
受,93.09180826198872,pos
见解,93.07857919936048,pos
趣味性,92.91081505924369,pos
提升,92.84694795158792,pos
特别,92.59487937108507,pos
本门,92.30763013144562,pos
每,92.18693975500642,pos
令,91.86724740925155,pos
认知,91.66326862642853,pos
有序,91.63380550751575,pos
赏心悦目,91.61226155208033,pos
日常生活,91.57449687629841,pos
人生,91.53729283294997,pos
对待,91.39700573457253,pos
学习,91.34213382133026,pos
实验室,91.33239964567551,pos
起到,91.31432737736695,pos
适中,91.08213530626267,pos
贴近生活,91.02621047586779,pos
循循善诱,90.99521233264673,pos
化学,90.94856301207943,pos
浅,90.91505279997486,pos
可操作性,90.71441571125578,pos
幸福,90.55930716987184,pos
方面,90.44673553234506,pos
学科,90.44005873621994,pos
知识点,90.29128663495413,pos
演示,90.20765830666186,pos
不知不觉,90.13371212661774,pos
条理清楚,89.74485503392481,pos
历史,89.63736146458811,pos
技巧,89.61466612236192,pos
课外,89.59029037211796,pos
把握,89.58865348526794,pos
寓教于乐,89.32001011728747,pos
吸引,89.16512791243355,pos
详尽,89.13149419582558,pos
贴近,89.09131059106844,pos
精良,89.08548100553924,pos
切合实际,88.5809363968086,pos
创新,88.53981411039696,pos
思维,88.47235099310443,pos
认真学习,88.30183060204783,pos
法律,87.98521629211592,pos
简洁明了,87.93651435801469,pos
爱,87.51548518179553,pos
课堂,87.47963097544269,pos
老师上课,87.43149050377579,pos
超,87.29139431718365,pos
不仅,87.08075279210222,pos
优雅,87.04500383928202,pos
锻炼身体,86.96275680614538,pos
精品课程,86.80165413582867,pos
现实,86.6750272036632,pos
针对性,86.58247245564101,pos
课后,86.48942830908564,pos
更为,86.4323390203566,pos
展示,86.1534022718811,pos
认真,85.87770568658075,pos
翔实,85.65849168056016,pos
时代,85.55391840749164,pos
结合实际,85.13670638648476,pos
线,84.853962173677,pos
作品,84.82660264845828,pos
贴合,84.68714958780227,pos
进行,84.66354798956172,pos
角度,84.5813653514625,pos
有关,84.03470868420251,pos
贴切,83.91087142467208,pos
中学,83.88515405163827,pos
价值观,83.87818078533925,pos
设计,83.68269621036565,pos
引导,83.62179465187003,pos
动画,83.28584348276831,pos
浓厚,83.20628326668457,pos
讲述,83.14287972062397,pos
入门,83.10934833578843,pos
遇到,83.03214764193082,pos
仔细,82.73529598152489,pos
劳动,82.71028214737996,pos
极大,82.68227233764793,pos
言简意赅,82.3575568922312,pos
道路,82.26370288159856,pos
便捷,82.25946371563889,pos
如何,82.25020066758738,pos
不失,82.10257131182952,pos
开展,82.08367601717151,pos
数学,81.87457795388772,pos
受益非浅,81.87388669461633,pos
素质,81.84921138893459,pos
刘老师,81.81768956468741,pos
使得,81.53030052694419,pos
张老师,81.5106881941154,pos
心理学,81.44025700148188,pos
充满,81.07806853459465,pos
职业道德,80.88881172864534,pos
政策,80.83964045233282,pos
课例,80.80525352439736,pos
资源,80.30394235479217,pos
现代文学,80.20642792692719,pos
教学资源,79.92428719997719,pos
民族,79.82900710024086,pos
每个,79.76048431906128,pos
一丝不苟,79.68831532392794,pos
相信,79.61200983624343,pos
专业,79.54741277104719,pos
有所,79.37121908076494,pos
探索,78.74570356983307,pos
提高,78.39603526005098,pos
课堂教学,78.3424233598858,pos
补充,78.18026639710169,pos
服装,78.10107902536424,pos
理念,77.94731030704175,pos
重难点,77.27123090497288,pos
内涵,77.19462048604835,pos
借鉴,77.06116225243414,pos
跟着,77.05514391942262,pos
新冠,76.86810092073445,pos
上线,76.71872274591982,pos
成为,76.57179391826368,pos
获得,76.31626897594208,pos
人生观,76.17838828911844,pos
学员,76.16106973739176,pos
并,76.02963395389645,pos
增长,76.00892882911566,pos
思路,75.94256497147236,pos
更深,75.940979611946,pos
工程,75.79678085933097,pos
效率高,75.75396968238618,pos
中,75.73862923860221,pos
充分调动,75.69688370375592,pos
适宜,75.66956994407434,pos
创新能力,75.47506118053197,pos
更是,75.43309918075283,pos
古代文学,75.32649301084462,pos
详细,75.19459506765645,pos
教学方法,75.15228028346246,pos
引发,74.96592517111803,pos
魅力,74.88428504542941,pos
示范,74.8518902143231,pos
获益匪浅,74.55132021269014,pos
师德,74.45161866763189,pos
电影,74.445780936733,pos
得当,74.35463293763769,pos
扎实,74.350642978627,pos
智慧,74.34369744032922,pos
段时间,74.32165476495364,pos
有条理,74.27232453689365,pos
眼界,74.24804890222495,pos
联系实际,74.23263129957661,pos
直观,74.12560250329746,pos
细细,73.78330811088689,pos
目标,73.70317276229238,pos
获益,73.6399423102259,pos
日后,73.33281632326609,pos
职业,73.23573246722297,pos
手段,73.18397445559464,pos
慕,73.0143661746117,pos
动听,72.97344802015007,pos
并且,72.96900351438146,pos
与时俱进,72.83812774436706,pos
学以致用,72.80215301107991,pos
提出,72.69054153313805,pos
展现,72.67834631437424,pos
逻辑,72.61509745140293,pos
努力学习,72.58694154613671,pos
一定,72.56510409363749,pos
教会,72.52659799976169,pos
音乐,72.51059895514148,pos
接受,72.439141089313,pos
小学,72.42786594859824,pos
回顾,72.41859306653866,pos
严谨,72.30162078080602,pos
亲切,72.06965267305239,pos
剖析,71.89998555063143,pos
融会贯通,71.88399646841637,pos
乐趣,71.83054777808735,pos
且,71.53673776220978,pos
感悟,71.5009292539034,pos
语言表达,71.42664539858798,pos
供,71.02607446780209,pos
李老师,70.96589604099248,pos
观点,70.91658133429833,pos
作为,70.8968229356812,pos
开阔,70.81767237860495,pos
兴趣,70.72569844055784,pos
团队,70.6649996904244,pos
及,70.65572138371613,pos
简明,70.40630352260847,pos
新型,70.37742347157764,pos
朋友,70.31329585409571,pos
见识,70.26914609319178,pos
树立,70.2691360836774,pos
各个,70.19814103363484,pos
该,69.80757000656281,pos
欣赏,69.79962375802508,pos
目的,69.52994431701453,pos
辛苦,69.48654350091317,pos
适合,69.40168064151763,pos
不可多得,69.28560003058323,pos
儿童,68.70479195598217,pos
具体,68.61315670555621,pos
严格要求,68.49178859138695,pos
练习,68.35142430271566,pos
熟悉,68.26911168272504,pos
柔力球,68.21051724733415,pos
典型,68.18163922908002,pos
善于,68.15564796294714,pos
终身,68.05514807806773,pos
艺术,67.73573227017575,pos
指导,67.72404356485357,pos
作用,67.3945844701573,pos
大门,67.39165959260107,pos
包含,67.23351306214198,pos
本身,67.07851271279803,pos
兼具,67.05793133433542,pos
解决问题,67.02920637144518,pos
上课,66.96491656766287,pos
程度,66.74716059045494,pos
答疑,66.69146983937037,pos
优美,66.51038359691812,pos
拓宽,66.4517672473449,pos
穿插,66.17358720817305,pos
感受,66.17122814609802,pos
此外,66.15499917633704,pos
起来,66.09248854504773,pos
方便,65.91854557284393,pos
经济学,65.87173328178736,pos
道理,65.77139113200568,pos
和蔼可亲,65.72399287956249,pos
层次分明,65.72190599947598,pos
诙谐,65.69995138389216,pos
体会,65.62163896753201,pos
多角度,65.55691834628665,pos
条理,65.53125588409358,pos
宏观,65.436072216205,pos
证券,65.35052328019079,pos
周恩来,65.34366722057786,pos
涉及,65.0117761661338,pos
讲课,64.96248664043497,pos
有理有据,64.94857719161848,pos
道德,64.93832990642925,pos
引经据典,64.90679565347091,pos
故事,64.83091303893741,pos
踏实,64.79335087897755,pos
从而,64.78617941630436,pos
保护,64.71647414113144,pos
引领,64.67592162299333,pos
不同,64.60693147545379,pos
精神,64.55294406136917,pos
人员,64.27958354932774,pos
联系,64.26493039209086,pos
教授,64.21256100520131,pos
知识结构,64.02602768618866,pos
具备,63.96851784833683,pos
制作,63.896900363514305,pos
真切,63.890863103231084,pos
启发性,63.882843648736205,pos
推广,63.720677842010545,pos
课程设计,63.70794999173117,pos
经验,63.687742898338286,pos
讲师,63.62033410747472,pos
和蔼,63.47821323299029,pos
大量,63.266479326359416,pos
信号,63.250579129622636,pos
得到,63.22026534640946,pos
冠状病毒,63.19842428925425,pos
古代,63.12078215037742,pos
旗袍,63.1148968510745,pos
饱满,63.05768502681362,pos
会计,63.02770072748332,pos
新世界,63.00388572127176,pos
应用,62.88629623978565,pos
少数民族,62.83210007597353,pos
随时,62.825942859855004,pos
十分明确,62.77267735048942,pos
社会,62.71961026475334,pos
大家,62.63200140789931,pos
注意力,62.603930176563686,pos
教,62.48912067333296,pos
时代背景,62.40570695377631,pos
重要性,62.27843142414092,pos
齐全,62.124001087501235,pos
主题,62.0703805408933,pos
微课,62.060569596414226,pos
热爱,62.00873007208657,pos
环境,61.86330172795073,pos
任,61.73832121047618,pos
感兴趣,61.71422008508918,pos
规范,61.573933459947355,pos
建设,61.54395476596224,pos
传播,61.502172741106655,pos
阶段,61.441222471374644,pos
行业,61.408950600165205,pos
通透,61.35647460841377,pos
领略到,61.330812165363135,pos
利于,61.20504536571193,pos
反思,60.892112128877265,pos
亲和力,60.85414582483259,pos
自己,60.8043687393137,pos
小组,60.76285190660645,pos
配有,60.740156835937576,pos
实属,60.69636346449559,pos
调理,60.56192041061339,pos
紧凑,60.54273806659186,pos
阐述,60.47045345638289,pos
儿童心理,60.45264928551727,pos
马克思主义,60.415789676132526,pos
幸运,60.40883291334097,pos
实际,60.38165812591146,pos
温柔,60.366937401657594,pos
超级,60.31961507158499,pos
简明扼要,60.18032895368587,pos
教课,60.13620049582872,pos
身边,60.124908638888705,pos
选择,60.09556190185083,pos
指导作用,59.974604203192925,pos
医学,59.93037821357339,pos
内容,59.83332610035177,pos
打印,59.78965149471077,pos
混合,59.76984941747117,pos
不少,59.759070753175635,pos
中华,59.5897102867585,pos
物流,59.43208837031309,pos
人们,59.28939507726122,pos
语法,59.19653533486511,pos
契合,59.14474160351092,pos
扩展,59.1426785243843,pos
形势,59.13315985940544,pos
精心,59.079411621324006,pos
学术,59.0373897076942,pos
解决,59.00076373344372,pos
框架,58.942932934522446,pos
美,58.926760034736645,pos
哦,58.83091019320986,pos
耐人寻味,58.75273504076279,pos
燕大,58.60001896359158,pos
在实践中,58.54196987554306,pos
我会,58.52725216198969,pos
懂得,58.506976699119384,pos
吸引力,58.42269173488248,pos
衷心,58.323254836095956,pos
生涯规划,58.20716489293399,pos
投资,58.196693212181664,pos
蔡,58.18886390938299,pos
适当,58.17643264239716,pos
语文,58.06992938811347,pos
佩服,58.06450992748534,pos
大小,58.03099199233859,pos
养成,57.962486678129906,pos
坚定,57.76349885030186,pos
各,57.66289276644348,pos
值得一看,57.63282068441315,pos
过硬,57.2825710637184,pos
师范,57.2686453445457,pos
图文,56.89319618185092,pos
介绍,56.84088164151291,pos
获,56.805362323004196,pos
古典舞,56.791761700158276,pos
查找,56.72081820812134,pos
摄影,56.68460451588035,pos
高度,56.555160463405926,pos
便利,56.53387114444752,pos
游泳,56.42376243373273,pos
宽泛,56.21210217376737,pos
舞蹈,56.19531937618432,pos
文学,56.17334725751751,pos
满满的,56.04615719951054,pos
充足,55.882327485254294,pos
丰俭,55.852877950638934,pos
拥有,55.78694212826586,pos
再者,55.774285087924746,pos
真实,55.75226295263969,pos
教态,55.75027622937385,pos
厉害,55.657385074115936,pos
到,55.64764024248262,pos
心灵,55.647547581683384,pos
评课,55.646274596295925,pos
王老师,55.599791301816325,pos
翻转,55.36087383685124,pos
方向,55.36062008806384,pos
随取,55.227273465420446,pos
教学质量,55.20491125068,pos
有意思,55.181450083498206,pos
升华,55.17288739165738,pos
采用,55.13441329745804,pos
快乐,54.99057432187527,pos
醍醐灌顶,54.96688510395628,pos
处理,54.93036648210138,pos
明晰,54.92445311761128,pos
耳目一新,54.75740931160505,pos
开拓,54.75353061781016,pos
专业性,54.718372627426106,pos
英语,54.6167938895195,pos
传承,54.48727205652521,pos
碎片,54.471422057060664,pos
既有,54.46807015162842,pos
神话故事,54.42623891435351,pos
企业,54.25772950212389,pos
各种,54.25466279400662,pos
一流,54.135222913571916,pos
技术,54.05446706249083,pos
实训,54.026484431506724,pos
反映,53.97419209867752,pos
正,53.90509090955442,pos
工具,53.88420733125212,pos
活力,53.86027764244706,pos
十足,53.80956558706324,pos
但,53.733661472950985,pos
适用,53.66464878024486,pos
规划,53.6456298177266,pos
财务管理,53.619271253562786,pos
渴望,53.548157092475485,pos
举例说明,53.543362264604205,pos
选材,53.45609082277658,pos
防护,53.41110077989331,pos
督促,53.372610816624416,pos
化工,53.35112171819875,pos
和,53.28334484201554,pos
疫情,53.20782824449117,pos
平民化,53.17963415840434,pos
之外,53.16340023044205,pos
思想道德,53.110871110881064,pos
电商,53.07227720394276,pos
特,53.02510580712767,pos
准备,53.02347161120615,pos
力争,52.99143142836537,pos
有机,52.926383873280336,pos
节课,52.898390910043524,pos
情节,52.851323159811756,pos
满足,52.7754729223676,pos
素养,52.74452464043534,pos
情感,52.63810570389473,pos
示范动作,52.5903532107837,pos
传授,52.53731278212999,pos
抽象,52.50773457152121,pos
中医,52.463436626262336,pos
完善,52.449395308961385,pos
颜值,52.44242151754878,pos
选取,52.422408698436456,pos
讲演,52.35083927249612,pos
趣味,52.33259865433993,pos
精确,52.281081838670865,pos
争取,52.225411747439054,pos
储备,52.2118230798683,pos
推动,52.04849802405416,pos
激情,51.894216990386695,pos
学无止境,51.86492009145664,pos
习题,51.831757258986244,pos
学者,51.82540269384586,pos
临床,51.81079667682246,pos
教风,51.56730821386431,pos
处处,51.53517274528664,pos
支持,51.4637076486752,pos
罗,51.453090280494024,pos
古人,51.43607649463925,pos
深,51.4268964920537,pos
密切相关,51.396425456802916,pos
身体素质,51.26420710510382,pos
各类,51.19794977809719,pos
随时随地,51.13881806952052,pos
预习,51.13042200603961,pos
教学效果,51.12838840314396,pos
和实操,51.11598820677369,pos
深厚,51.07149788150824,pos
不仅仅,51.01599318897552,pos
合适,50.986230736451205,pos
度,50.95695046650975,pos
豁然开朗,50.91959864422617,pos
其中,50.91725268565661,pos
地道,50.898971668787084,pos
好,50.869134380388886,pos
带领,50.82514002443504,pos
周芳,50.67797888167841,pos
比较,50.49774469331021,pos
爱好者,50.431384712671715,pos
课前,50.377898782659294,pos
轻轻松松,50.375888542574536,pos
西方,50.274236619501046,pos
画画,50.26935518611616,pos
期待,50.08488634426814,pos
汪,50.03717106307272,pos
手法,49.93652770041732,pos
木,49.73920698479576,pos
打心,49.71065648343653,pos
人民,49.694408423871906,pos
皆,49.61781447607388,pos
教师职业,49.4903859991027,pos
高兴,49.444844487529785,pos
社会主义,49.442403263204,pos
欢迎,49.43331486880835,pos
得体,49.350524685008835,pos
模式,49.277811806707206,pos
体育运动,49.22027122310002,pos
日语,49.17457863208075,pos
相见恨晚,49.145728490345036,pos
关注,49.14514192385161,pos
巨大,49.142064727986735,pos
课余时间,49.120295497130144,pos
简洁,49.102784354635574,pos
领导力,48.999553291364144,pos
提炼,48.90418207616396,pos
感到,48.79173441718589,pos
较高,48.7401961464501,pos
热点问题,48.72915506200778,pos
学生,48.71348681981965,pos
精湛,48.712781430640206,pos
坭,48.69605019761201,pos
讲座,48.63459495336142,pos
基础知识,48.613489362868634,pos
好好学习,48.48573795288912,pos
经验丰富,48.482101755390744,pos
书法,48.396290864793144,pos
坚实,48.373384168005,pos
当然,48.34549197372236,pos
时事政治,48.27730894961514,pos
中心,48.26087335834337,pos
受到,48.25549359838149,pos
辅导,48.20033541911703,pos
充分利用,48.19642733634948,pos
流连忘返,48.170256707242245,pos
指导意义,48.16597218348035,pos
师范生,48.09606232175573,pos
地向,48.09275542499007,pos
总的来说,48.021030593184605,pos
深层次,48.01180745855007,pos
朱,48.00385331625451,pos
科学知识,47.87665078173034,pos
简练,47.79018581999648,pos
唯一,47.78021238018931,pos
难得,47.75919926153222,pos
得心应手,47.74485969623886,pos
引起,47.72615702376547,pos
病毒,47.717899541887434,pos
兴陶,47.69099634155393,pos
食品安全,47.67258249484579,pos
建构,47.640229661596074,pos
大大,47.634479053714806,pos
陈,47.59526324587068,pos
反复,47.559521904377775,pos
实践性,47.3783750817437,pos
易得,47.3590829742236,pos
紧密,47.34407851094534,pos
政治,47.32826512917705,pos
态度,47.315749781359756,pos
呈现,47.3081592289974,pos
补缺,47.26777042613673,pos
确实,47.11176110128024,pos
认真仔细,47.0553500856469,pos
投入,47.04143230628061,pos
道具,47.009384150351735,pos
清晰明确,47.00867762198903,pos
哒,46.876232667738634,pos
个人,46.85747603745244,pos
杨,46.667157188369195,pos
平常,46.65817782717795,pos
宇宙,46.654009843564616,pos
为人师表,46.65272273966497,pos
难点,46.60578403835241,pos
步伐,46.60249151942904,pos
享受,46.58048309775383,pos
这项,46.57553226559885,pos
张卫华,46.540408496097356,pos
系统地,46.43763215252659,pos
若,46.42744273211061,pos
尤其,46.42568295819888,pos
长短,46.41189646705896,pos
古今中外,46.32063427247692,pos
老年,46.29217063511646,pos
音乐教育,46.25613599866268,pos
详略,46.16897798504388,pos
中西文化,46.14729662793031,pos
博古通今,46.11240690013909,pos
课前预习,46.10896883567138,pos
前提,46.033135563862785,pos
大致,46.007830428673074,pos
指明,45.82777850177332,pos
python,45.77239309096012,pos
事物,45.74000784662555,pos
细腻,45.664973073224445,pos
带来,45.649547845002544,pos
融入,45.629037712297745,pos
声乐,45.55663042099858,pos
不但,45.36031562473041,pos
成果,45.32760288941826,pos
很强,45.25764792580655,pos
分离,45.24910272697519,pos
较,45.243047205992326,pos
普及,45.23463120725611,pos
所,45.22478071749126,pos
论语,45.17766399764529,pos
敦煌,45.16417690040816,pos
及时,45.16140831337296,pos
话语,45.066573146246135,pos
种花,45.021116333980736,pos
材料,44.950836985675295,pos
身为,44.94878177872911,pos
液压,44.90880181616966,pos
观察,44.880826290089836,pos
大众,44.87904090304078,pos
祖国,44.75304110807228,pos
例子,44.69647929961744,pos
小说,44.689554873691705,pos
塑形,44.66834834783545,pos
人格,44.5850471900449,pos
戏曲,44.557568414072485,pos
巧妙,44.470931589116724,pos
物理,44.469314509997325,pos
茶艺,44.452705929391904,pos
自信,44.30958796800762,pos
领悟到,44.3058881108635,pos
听课者,44.2517831027434,pos
衣着,44.22771308618881,pos
特点,44.191161412125325,pos
眼里,44.18458767176894,pos
紧密联系,44.11364006500342,pos
唐朝,44.10978303468991,pos
疾病,44.1073306553013,pos
邀请,44.10474230873902,pos
给与,44.070562072692404,pos
茶文化,44.064961671533794,pos
唐诗,44.043042431721915,pos
热点,44.000150187501255,pos
世界,43.9572394090039,pos
细节,43.8518282127461,pos
自然,43.824825207361144,pos
习俗,43.75624447271092,pos
通俗,43.74159480691121,pos
食物,43.73757145934763,pos
方方面面,43.724496346901134,pos
创编,43.64099972467011,pos
配以,43.63087683780066,pos
能量,43.616565128459115,pos
中医学,43.49962459055235,pos
考研,43.4339547499799,pos
舒服,43.431107451586016,pos
民间故事,43.405695793504776,pos
后,43.40250419210156,pos
微观,43.3782425627023,pos
印象,43.36844065249795,pos
给出,43.30120909522958,pos
训练,43.14506045439658,pos
教育学,43.120105736806565,pos
评讲,43.10767624284043,pos
地球科学,43.08951251512738,pos
planing,43.0741243171518,pos
伟大,43.03424356181279,pos
起点,42.98851997632509,pos
说服力,42.974168471436116,pos
识,42.88571361029341,pos
法律法规,42.88185290728618,pos
梳理,42.86056034731676,pos
气质,42.82090728047337,pos
过程,42.82064252198458,pos
D,42.82018172938894,pos
传递,42.74365151441328,pos
高尚,42.728853544088196,pos
真正,42.63580513100449,pos
风格,42.63517357249549,pos
世界观,42.62891915684465,pos
领导者,42.6015063025725,pos
阅历,42.5564697399237,pos
民族团结,42.54903854728351,pos
工整,42.492163215297765,pos
重要,42.40456171747209,pos
肺炎,42.39932088419617,pos
作风,42.39474170649293,pos
增强,42.37969465479284,pos
美观,42.34670904450112,pos
铁路,42.30534919050064,pos
担心,42.3044447721254,pos
现象,42.29363560826278,pos
聆听,42.22221734862904,pos
熟练地,42.215503809836164,pos
串联,42.20838894319662,pos
练习题,42.20788536103585,pos
紧扣,42.18765972461744,pos
表达,42.14761134841662,pos
基本知识,42.1301198938538,pos
供应链,42.03983724351409,pos
生涯,42.025305334097254,pos
立意,42.02396227785181,pos
步骤,41.932253238387105,pos
短小精悍,41.85685621995732,pos
现代,41.79294521637941,pos
模块,41.791476970438445,pos
真挚,41.72559304637195,pos
汉字,41.72149086422368,pos
检索,41.714821190217805,pos
需求,41.71165958971563,pos
舒适,41.675806440918805,pos
口诀,41.67306674834025,pos
高级,41.63649224719018,pos
目光,41.56433940948103,pos
院校,41.54146514488319,pos
简出,41.53616108813464,pos
太好了,41.524911193552825,pos
平和,41.47926521368095,pos
好听,41.462534719756285,pos
合格,41.441361822616294,pos
喜爱,41.385258801311245,pos
地域,41.29822547899711,pos
感染力,41.28961087477481,pos
Mooc,41.28829480286375,pos
国际形势,41.234882233386934,pos
所讲,41.19527121208341,pos
国际贸易,41.183735093035345,pos
现身说法,41.013947196306354,pos
国际,40.99008191520112,pos
多彩,40.963131005863794,pos
演员,40.924723021717014,pos
祝,40.92153581226918,pos
有,40.904475927139515,pos
自学,40.895193048137656,pos
大开眼界,40.87286886377949,pos
我国,40.85531084165883,pos
班级,40.850515064334765,pos
解读,40.75410397654068,pos
主讲,40.74804937390915,pos
下期,40.73433439040244,pos
见面,40.710679054317524,pos
使用,40.668321815518965,pos
极力推荐,40.666214039932534,pos
口译,40.66206735691294,pos
实力,40.64895416896431,pos
滋润,40.617251624885576,pos
无私,40.60300742361705,pos
方剂,40.5803578722703,pos
温和,40.575639019894325,pos
越来越,40.57373221231444,pos
接触,40.50985683321524,pos
